id,price,year,manufacturer,condition,fuel,odometer
3036,10990,2015,chevrolet,good,gas,115000
3037,8900,2013,ford,good,gas,185000
3038,26450,2015,ford,good,gas,117800
3039,11900,2015,chevrolet,good,gas,121400
3040,11875,2011,ford,good,gas,155800
3041,15900,2016,gmc,good,gas,132500
3042,9950,2013,nissan,good,gas,111000
3043,10750,2014,ford,good,gas,134614
3044,10750,2013,toyota,good,gas,52600
3045,11990,2015,chrysler,good,gas,69900
3046,11450,2016,chevrolet,good,gas,123500
3047,11990,2016,gmc,good,gas,139059
3048,17995,2015,toyota,excellent,gas,55894
3049,36955,2016,ford,excellent,gas,8882
3050,2500,2005,chevrolet,good,gas,200000
3051,25990,2019,ford,good,gas,4532
3052,20142,2017,honda,like new,gas,36969
3053,12225,2017,ford,like new,gas,109869
3054,31225,2016,ram,like new,gas,75663
3055,2595,2003,ford,excellent,gas,149055
3056,15999,2017,mazda,like new,gas,42072
3057,4500,2008,buick,excellent,gas,158825
3058,5995,1991,chrysler,good,gas,57781
3059,28694,2014,ram,like new,diesel,119479
3060,17190,2012,lexus,like new,gas,85858
3061,15102,2014,honda,like new,gas,103066
3062,30994,2017,ford,like new,gas,113900
3063,37965,2018,rover,excellent,gas,18360
3064,43995,2018,gmc,excellent,gas,69471
3065,27945,2018,chevrolet,excellent,gas,109502
3066,9995,1993,nissan,good,gas,115197
3067,11900,2002,ram,excellent,diesel,237074
3068,3900,2003,chevrolet,fair,gas,221542
3069,8800,2012,chrysler,good,gas,126549
3070,13800,2010,chevrolet,excellent,gas,148170
3071,21990,2020,jeep,good,gas,20281
3072,24990,2016,cadillac,good,gas,39553
3073,9500,2006,mazda,like new,gas,70000
3074,4500,2011,bmw,good,gas,125000
3075,36590,2019,mercedes-benz,good,gas,22143
3076,11800,2011,jeep,excellent,gas,148922
3077,16590,2017,chevrolet,good,gas,30420
3078,35590,2014,jaguar,good,gas,76372
3079,33590,2018,cadillac,good,gas,19209
3080,9800,2011,volvo,excellent,gas,132020
3081,12995,2016,subaru,excellent,gas,146000
3082,14995,2017,volkswagen,excellent,gas,41000
3083,5800,2007,chevrolet,excellent,gas,142480
3084,11400,2013,cadillac,good,gas,67700
3085,4800,2003,bmw,excellent,gas,155471
3086,13480,2015,toyota,good,gas,94561
3087,7983,2013,fiat,good,gas,47580
3088,30990,2012,bmw,good,gas,42836
3089,29590,2017,rover,good,gas,58243
3090,9500,2014,chrysler,excellent,gas,88000
3091,3300,2006,bmw,excellent,gas,109000
3092,50855,2020,chevrolet,excellent,gas,5011
3093,15000,2013,infiniti,excellent,gas,152108
3094,18200,2018,chevrolet,like new,gas,33717
3095,21000,2014,ford,excellent,gas,141000
3096,5995,2008,honda,good,gas,156268
3097,3995,2006,gmc,good,gas,173796
3098,10900,2015,kia,excellent,gas,146019
3099,19900,1996,chevrolet,excellent,gas,121000
3100,19995,2019,subaru,excellent,gas,92000
3101,22995,2014,audi,excellent,gas,130971
3102,49995,2015,ford,good,diesel,119732
3103,13495,2015,buick,good,gas,61978
3104,5000,2011,dodge,good,gas,105000
3105,12225,2017,ford,like new,gas,109900
3106,15900,2017,chevrolet,like new,gas,25000
3107,29590,2018,kia,good,gas,29771
3108,4500,2011,chevrolet,good,gas,180000
3109,27986,2018,bmw,like new,gas,41000
3110,37590,2017,porsche,good,gas,48049
3111,39590,2018,audi,good,gas,45676
3112,35590,2018,jaguar,good,gas,27907
3113,7500,2011,chevrolet,excellent,gas,105000
3114,15500,2012,lexus,excellent,gas,113000
3115,9950,2011,ford,excellent,gas,136000
3116,23500,2016,buick,excellent,gas,66000
3117,19900,2016,jeep,excellent,gas,107000
3118,11995,2013,ford,excellent,gas,87300
3119,11995,2016,kia,excellent,gas,63000
3120,32590,2017,audi,good,gas,54816
3121,37990,2017,porsche,good,gas,49216
3122,18497,2013,ford,excellent,gas,50257
3123,10000,2011,gmc,excellent,gas,81500
3124,6800,2011,gmc,good,gas,240000
3125,13495,2010,ford,excellent,gas,163000
3126,4995,2013,chevrolet,excellent,gas,123000
3127,9995,2014,kia,excellent,gas,120000
3128,8650,2011,mercedes-benz,excellent,gas,136200
3129,7000,2007,gmc,excellent,gas,173000
3130,7900,2008,jeep,excellent,gas,84897
3131,10400,2011,dodge,excellent,gas,69000
3132,18500,2014,cadillac,excellent,gas,81000
3133,8900,2011,ford,excellent,gas,8900
3134,84965,2002,ferrari,excellent,gas,12341
3135,13400,2009,ford,excellent,gas,155000
3136,18775,2004,ford,excellent,gas,8572
3137,17975,2015,ford,excellent,gas,160876
3138,8995,2014,chrysler,excellent,gas,113000
3139,11995,2014,chevrolet,excellent,gas,131470
3140,19500,2017,subaru,like new,gas,72000
3141,12600,2013,ford,excellent,gas,123700
3142,32990,2018,rover,good,gas,30678
3143,27590,2018,alfa-romeo,good,gas,21947
3144,16988,2015,chevrolet,like new,gas,81000
3145,33866,2017,chevrolet,like new,gas,79000
3146,12800,2015,gmc,like new,gas,106000
3147,36990,2020,cadillac,good,gas,13829
3148,38590,2020,alfa-romeo,good,gas,8674
3149,38700,2015,ford,excellent,gas,61000
3150,17800,2011,ram,excellent,gas,130000
3151,4750,2006,honda,excellent,gas,151000
3152,14900,2014,dodge,excellent,gas,44000
3153,7999,2010,ford,good,gas,163137
3154,9499,2011,chevrolet,good,gas,126946
3155,15590,2012,acura,good,gas,101213
3156,12999,2004,bmw,like new,gas,86000
3157,14700,2014,toyota,like new,gas,74394
3158,21000,2018,chevrolet,excellent,gas,45300
3159,39988,2018,volkswagen,excellent,gas,33946
3160,48572,2019,ram,excellent,gas,47841
3161,46960,2020,jeep,excellent,gas,16975
3162,9753,2010,hyundai,excellent,gas,121666
3163,42823,2017,ram,excellent,gas,46152
3164,35986,2019,volvo,excellent,gas,29401
3165,39329,2020,volkswagen,excellent,gas,5271
3166,34867,2017,bmw,excellent,gas,54919
3167,39988,2018,audi,excellent,gas,38563
3168,48207,2020,jeep,excellent,gas,25931
3169,9988,1991,fiat,excellent,gas,16880
3170,39988,2017,toyota,excellent,gas,21675
3171,36223,2019,honda,excellent,gas,14402
3172,29998,2017,lexus,excellent,gas,34807
3173,39988,2018,bmw,excellent,gas,41152
3174,34988,2017,ford,excellent,gas,64868
3175,7000,2009,ford,good,gas,132000
3176,7950,2007,lexus,good,gas,138000
3177,13800,2016,honda,excellent,gas,84000
3178,8700,2010,ford,excellent,gas,124000
3179,4950,2007,ford,excellent,gas,113000
3180,14495,2014,subaru,good,gas,117700
3181,14000,2016,chrysler,like new,gas,63000
3182,20590,2015,audi,good,gas,41710
3183,41590,2018,audi,good,gas,25178
3184,4495,2011,kia,excellent,gas,156712
3185,7500,2009,honda,excellent,gas,96690
3186,9800,2013,honda,excellent,gas,170000
3187,47590,2019,infiniti,good,gas,19736
3188,12800,2013,gmc,excellent,gas,113503
3189,34590,2018,lexus,good,gas,36970
3190,41000,2019,mini,excellent,gas,29288
3191,45900,2020,ford,like new,gas,23000
3192,7900,1994,chevrolet,excellent,gas,241878
3193,4300,2007,mercedes-benz,excellent,gas,147000
3194,3500,2005,chevrolet,excellent,gas,180000
3195,23500,2011,gmc,good,diesel,170000
3196,34590,2015,chevrolet,good,gas,36240
3197,26590,2013,jeep,good,gas,79540
3198,16000,2015,audi,like new,gas,99300
3199,24000,1995,chevrolet,like new,gas,22212
3200,4400,2007,volvo,excellent,gas,174000
3201,3200,2008,dodge,fair,gas,160902
3202,35590,2019,ford,good,gas,19305
3203,5900,2007,honda,good,gas,169105
3204,13800,2013,audi,good,gas,117582
3205,8200,2008,bmw,good,gas,132337
3206,17000,2016,ford,excellent,gas,82000
3207,22955,2016,ford,excellent,gas,55401
3208,4500,2006,subaru,good,gas,233500
3209,27995,2015,gmc,excellent,gas,96435
3210,11995,2013,lincoln,good,gas,129110
3211,18990,2016,toyota,good,gas,29858
3212,27590,2020,honda,good,gas,4121
3213,10995,2009,nissan,excellent,gas,137000
3214,24990,2020,honda,good,gas,6425
3215,14990,2016,ford,good,electric,3712
3216,8000,2006,toyota,good,gas,226600
3217,6250,2005,subaru,good,gas,149000
3218,13990,2011,volkswagen,good,diesel,93883
3219,6100,2012,toyota,excellent,hybrid,212000
3220,2500,2000,chevrolet,fair,gas,150000
3221,19995,2018,subaru,excellent,gas,68000
3222,14500,1999,pontiac,like new,gas,70000
3223,24999,2010,gmc,like new,gas,58500
3224,2200,2006,ford,good,gas,196733
3225,9600,2015,chevrolet,like new,gas,83000
3226,18500,2012,ford,excellent,gas,139700
3227,26995,2015,chevrolet,good,gas,93970
3228,39995,2015,gmc,good,diesel,162210
3229,15975,2012,dodge,good,gas,109528
3230,27975,2004,chevrolet,good,gas,7870
3231,15975,2010,honda,good,gas,92970
3232,29995,2017,nissan,good,gas,16835
3233,36995,2018,ford,good,gas,34600
3234,31500,2018,mazda,excellent,gas,34000
3235,4800,1994,dodge,good,gas,163000
3236,18500,2019,chevrolet,excellent,gas,31200
3237,9000,2012,chevrolet,like new,gas,128655
3238,7950,2010,jeep,excellent,gas,144236
3239,25000,2015,chevrolet,excellent,gas,121600
3240,6000,2009,honda,good,gas,140313
3241,15997,2016,lincoln,good,gas,81546
3242,19990,2017,nissan,good,gas,18876
3243,8995,2010,jeep,good,gas,128843
3244,38900,2020,ford,excellent,gas,49000
3245,24800,2016,chevrolet,excellent,gas,105900
3246,10650,2013,toyota,excellent,hybrid,157832
3247,10900,2014,subaru,excellent,gas,155189
3248,7000,1988,jaguar,excellent,gas,90521
3249,13995,2013,ford,good,gas,131785
3250,8450,2006,honda,excellent,gas,172489
3251,4995,2000,ford,excellent,gas,142742
3252,16997,2013,ford,excellent,gas,66594
3253,14497,2013,ford,excellent,gas,85966
3254,19590,2018,nissan,good,gas,20505
3255,46990,2020,gmc,good,gas,28552
3256,45990,2020,gmc,good,gas,30496
3257,13999,2018,toyota,excellent,hybrid,48500
3258,12800,2014,subaru,like new,gas,146000
3259,11900,2012,volvo,excellent,gas,123000
3260,13800,2013,audi,excellent,gas,117250
3261,40995,2017,ford,good,diesel,150203
3262,34995,2014,ram,good,diesel,197754
3263,49990,2015,ford,good,gas,41631
3264,24990,2014,mitsubishi,good,diesel,117851
3265,38990,2016,mitsubishi,good,diesel,33474
3266,24990,2008,ford,good,gas,139567
3267,26990,2016,ford,good,gas,105070
3268,47990,2014,ford,good,diesel,39253
3269,34990,2011,ford,good,diesel,118787
3270,10990,2009,lexus,good,gas,102078
3271,21990,2018,nissan,good,gas,25500
3272,29990,2003,ford,good,diesel,54703
3273,26990,2012,chevrolet,good,gas,108439
3274,22990,2012,ford,good,gas,114733
3275,49990,2013,ford,good,diesel,98689
3276,34990,2017,ram,good,gas,135740
3277,28990,2008,ford,good,gas,118078
3278,39990,2016,gmc,good,gas,75649
3279,22990,2016,ford,good,gas,181410
3280,33990,2016,ford,good,gas,117800
3281,39990,2017,ford,good,gas,68655
3282,36490,2018,ford,good,gas,16535
3283,35990,2017,mitsubishi,good,diesel,45925
3284,9990,1991,honda,good,gas,38700
3285,38990,2013,chevrolet,good,gas,134000
3286,8990,2013,chevrolet,good,gas,127100
3287,39990,2013,chevrolet,good,gas,119000
3288,29990,2007,ford,good,diesel,124669
3289,23990,2007,chevrolet,good,gas,32853
3290,34990,2001,ford,good,diesel,70200
3291,31990,2013,ford,good,gas,101335
3292,28990,2010,ford,good,gas,130441
3293,19990,2008,ford,good,gas,107040
3294,18990,2010,ford,good,gas,32988
3295,26990,2016,ford,good,diesel,201035
3296,51990,2013,ram,good,diesel,129633
3297,47990,2014,ram,good,diesel,66212
3298,7949,2011,ford,excellent,gas,93050
3299,6900,1997,ford,excellent,gas,159200
3300,10800,2013,ford,like new,gas,151000
3301,6000,2005,audi,good,gas,139000
3302,6250,2011,gmc,good,gas,239000
3303,5995,2011,chevrolet,good,gas,146666
3304,12995,2017,ford,like new,hybrid,109000
3305,25989,2020,dodge,like new,gas,25000
3306,44990,2018,jaguar,good,gas,3551
3307,25495,2013,jeep,like new,gas,97600
3308,31990,2017,ram,like new,gas,26127
3309,24490,2017,jeep,like new,gas,86279
3310,29990,2017,mercedes-benz,good,gas,30145
3311,19990,2017,jeep,good,gas,23248
3312,32495,2017,jeep,like new,gas,40000
3313,26990,2017,gmc,like new,gas,41807
3314,7455,2012,ford,excellent,gas,125000
3315,13800,2015,subaru,excellent,gas,138000
3316,8990,2011,nissan,like new,gas,97000
3317,18900,2018,subaru,like new,gas,63394
3318,37990,2019,cadillac,good,gas,9232
3319,24990,2013,rover,good,gas,39663
3320,20995,2018,toyota,like new,gas,57000
3321,10900,2000,ford,good,gas,164376
3322,3500,2001,ford,fair,gas,173000
3323,10900,2010,bmw,like new,gas,111000
3324,2000,2006,honda,salvage,gas,180000
3325,9800,2010,mercedes-benz,good,gas,148000
3326,8900,2010,toyota,like new,gas,93000
3327,49990,2017,bmw,good,gas,28752
3328,36000,2020,jeep,excellent,gas,20500
3329,9100,2009,ford,good,gas,147000
3330,4795,2001,chevrolet,excellent,gas,141005
3331,3500,2005,honda,good,gas,207000
3332,6000,2011,volkswagen,like new,gas,142000
3333,16495,2010,jeep,excellent,gas,125000
3334,12997,2013,ford,excellent,gas,97912
3335,3000,2012,chevrolet,good,gas,124000
3336,35999,2015,chevrolet,like new,gas,96500
3337,32999,2008,gmc,like new,diesel,64000
3338,49995,2017,ram,good,diesel,156100
3339,41995,2016,ram,good,diesel,161735
3340,65995,2016,ram,good,diesel,47233
3341,28995,2013,chevrolet,good,diesel,220620
3342,37995,2015,gmc,good,diesel,180600
3343,43995,2014,ram,good,diesel,145875
3344,36999,2015,chevrolet,like new,gas,40000
3345,44999,2016,ram,like new,diesel,62000
3346,14000,2006,jeep,like new,gas,24000
3347,50990,2019,jaguar,good,hybrid,17386
3348,18995,2015,ford,like new,gas,69913
3349,17500,2009,ford,excellent,gas,83000
3350,12500,2012,gmc,good,gas,195000
3351,49590,2018,porsche,good,gas,10100
3352,19990,2019,kia,good,gas,19956
3353,37990,2017,audi,good,gas,28034
3354,34590,2018,jaguar,good,gas,42327
3355,12000,2007,rover,excellent,gas,101500
3356,4350,2003,honda,excellent,gas,142000
3357,40590,2018,audi,good,gas,33533
3358,18990,2017,kia,good,gas,41634
3359,15499,2014,chevrolet,excellent,gas,109600
3360,34900,2018,jeep,like new,gas,26700
3361,16990,2013,infiniti,good,gas,73053
3362,29990,2017,rover,good,gas,34907
3363,37990,2020,cadillac,good,gas,9284
3364,27590,2018,alfa-romeo,good,gas,11007
3365,4900,2011,subaru,good,gas,209200
3366,4995,2011,subaru,excellent,gas,207000
3367,10995,2010,volvo,excellent,gas,103000
3368,5900,2006,cadillac,good,gas,200000
3369,2850,2003,bmw,fair,gas,176725
3370,20500,2014,bmw,good,gas,50238
3371,17995,2017,ford,good,gas,96673
3372,13495,2016,nissan,good,gas,86515
3373,12495,2016,dodge,good,gas,113458
3374,16990,2013,acura,good,gas,62330
3375,17900,1979,chevrolet,good,gas,22000
3376,14900,2012,chevrolet,excellent,gas,94000
3377,10500,2013,bmw,excellent,gas,107763
3378,11000,2003,jeep,good,gas,152637
3379,16000,2013,toyota,excellent,gas,91534
3380,2000,1984,ford,good,gas,100000
3381,28590,2017,jaguar,good,gas,9962
3382,41990,2020,lexus,good,gas,8104
3383,18990,2018,hyundai,good,gas,16789
3384,8500,2012,fiat,excellent,gas,46700
3385,44590,2017,infiniti,good,gas,26477
3386,35000,2014,rover,like new,gas,131000
3387,4650,2005,subaru,good,gas,163603
3388,26500,2012,chevrolet,excellent,gas,138855
3389,7995,2012,subaru,good,gas,157000
3390,20590,2013,lexus,good,gas,40705
3391,23590,2018,nissan,good,gas,21128
3392,6649,2012,ford,good,gas,134803
3393,29990,2018,audi,good,gas,43511
3394,41590,2020,ford,good,gas,4424
3395,39990,2020,infiniti,good,gas,6500
3396,10495,2010,bmw,like new,gas,106050
3397,9995,2011,bmw,excellent,gas,169000
3398,16990,2017,volkswagen,like new,gas,47550
3399,11900,1980,jeep,good,gas,100000
3400,26500,2015,gmc,good,gas,169000
3401,2500,2003,mitsubishi,good,gas,140800
3402,34995,2014,gmc,good,diesel,178800
3403,3499,2006,chevrolet,good,gas,105950
3404,34800,2019,ford,excellent,gas,31800
3405,15990,2015,toyota,good,gas,71261
3406,33000,2018,jeep,like new,gas,34560
3407,14995,2013,ford,excellent,gas,197550
3408,45000,2018,ford,like new,gas,23965
3409,43490,2017,chevrolet,like new,gas,53812
3410,32490,2017,chevrolet,like new,gas,25594
3411,46990,2019,chevrolet,like new,gas,21508
3412,24590,2020,honda,good,gas,17902
3413,50590,2015,chevrolet,good,gas,9988
3414,13990,2011,honda,good,gas,92258
3415,16590,2018,ford,good,gas,50459
3416,4950,2002,jeep,excellent,gas,162389
3417,11950,2012,honda,excellent,gas,158883
3418,9450,2009,ford,excellent,gas,121011
3419,12950,2009,chevrolet,excellent,gas,167084
3420,4950,2008,buick,excellent,gas,162263
3421,8950,2013,subaru,excellent,gas,148824
3422,49900,2020,ford,like new,gas,7193
3423,13590,2015,volkswagen,good,gas,90671
3424,39995,2018,gmc,good,diesel,178400
3425,44995,2016,ram,good,diesel,118600
3426,4450,2006,ford,good,gas,199000
3427,8950,2014,ford,excellent,gas,158000
3428,33995,2015,ford,good,gas,42155
3429,13590,2012,volvo,good,gas,72489
3430,21000,2002,ford,excellent,diesel,180000
3431,41990,2019,lincoln,good,gas,9345
3432,37590,2019,bmw,good,gas,25656
3433,10495,2012,jeep,good,gas,155568
3434,11495,2016,chevrolet,good,gas,66531
3435,10995,2015,dodge,good,gas,101806
3436,6000,2010,dodge,excellent,gas,97600
3437,39900,2015,audi,excellent,gas,63000
3438,41990,2018,bmw,good,gas,42896
3439,38590,2019,lincoln,good,gas,31447
3440,26590,2018,bmw,good,gas,19980
3441,34990,2020,cadillac,good,gas,7974
3442,38590,2019,acura,good,hybrid,28005
3443,9300,2014,chrysler,excellent,gas,51867
3444,59500,2021,chevrolet,like new,diesel,7000
3445,55900,2011,porsche,excellent,gas,16200
3446,8500,2010,chevrolet,good,gas,173500
3447,10500,2005,porsche,excellent,gas,115000
3448,6300,2007,lexus,excellent,gas,210000
3449,13500,2016,volkswagen,excellent,gas,48512
3450,32990,2018,ford,good,gas,20558
3451,20590,2018,nissan,good,gas,27226
3452,10900,2007,toyota,good,gas,186800
3453,8000,2011,hyundai,good,gas,117500
3454,8975,2010,chevrolet,excellent,gas,121000
3455,4998,2006,buick,excellent,gas,164000
3456,4495,2006,chevrolet,excellent,gas,175000
3457,22500,2006,mercedes-benz,excellent,gas,62500
3458,18000,2005,ford,good,diesel,75681
3459,4500,1997,ford,good,gas,115812
3460,2800,1994,ford,good,gas,190000
3461,20995,2014,audi,excellent,diesel,63110
3462,8495,2007,chrysler,good,gas,52105
3463,4999,2006,lincoln,good,gas,131022
3464,4300,2008,audi,fair,gas,157000
3465,8400,2005,toyota,excellent,gas,180030
3466,19370,2016,gmc,good,gas,116186
3467,15990,2017,nissan,good,gas,173979
3468,7495,2012,ford,good,gas,117066
3469,22460,2018,ford,good,gas,110017
3470,21900,2017,ford,good,gas,102314
3471,4500,2006,chevrolet,excellent,gas,195000
3472,17995,2013,gmc,excellent,gas,107000
3473,16950,2016,honda,excellent,gas,110000
3474,6499,2011,buick,good,gas,184119
3475,23500,2012,ram,excellent,gas,92000
3476,6900,2009,ford,like new,gas,126300
3477,7900,2007,jeep,excellent,gas,132400
3478,10900,2010,chevrolet,excellent,gas,181200
3479,10500,2011,jeep,like new,gas,140200
3480,7200,2012,ford,excellent,gas,126400
3481,6500,2007,dodge,excellent,gas,146800
3482,5400,2011,mazda,excellent,gas,104500
3483,6950,2010,mazda,good,gas,115397
3484,5900,2005,chevrolet,good,gas,173563
3485,5980,2006,lexus,good,gas,187167
3486,5800,2001,ford,good,gas,138390
3487,4900,2002,jeep,good,gas,186981
3488,9300,2006,ford,good,gas,219579
3489,23800,2014,ford,good,gas,129897
3490,21200,2011,chevrolet,good,gas,114857
3491,6900,1995,buick,good,gas,118863
3492,17800,2013,gmc,good,gas,151128
